time_s,coverage_pct
0.641,0.000
1.141,0.000
1.641,0.000
2.141,0.000
2.641,5.000
3.141,5.000
3.641,5.000
4.141,5.000
4.641,6.000
5.141,7.000
5.641,7.000
6.141,8.000
6.641,8.000
7.141,10.000
7.641,10.000
8.141,10.000
8.641,10.000
9.141,10.000
9.641,10.000
10.141,12.000
10.641,12.000
11.141,12.000
11.641,14.000
12.141,14.000
12.641,14.000
13.141,14.000
13.641,14.000
14.141,14.000
14.641,14.000
15.141,15.000
15.641,15.000
16.141,16.000
16.641,16.000
17.141,16.000
17.641,16.000
18.141,16.000
18.641,16.000
19.141,16.000
19.641,16.000
20.141,16.000
20.641,16.000
21.141,16.000
21.641,16.000
22.141,16.000
22.641,16.000
23.141,16.000
23.641,16.000
24.141,16.000
24.641,16.000
25.141,16.000
25.641,16.000
26.141,16.000
26.641,17.000
27.141,18.000
27.641,18.000
28.141,18.000
28.641,18.000
29.141,18.000
29.641,18.000
30.141,19.000
30.641,19.000
31.141,19.000
31.641,20.000
32.141,20.000
32.641,20.000
33.141,21.000
33.641,21.000
34.141,21.000
34.641,21.000
35.141,21.000
35.641,22.000
36.141,22.000
36.641,22.000
37.141,22.000
37.641,22.000
38.141,22.000
38.641,22.000
39.141,22.000
39.641,23.000
40.141,23.000
40.641,24.000
41.141,24.000
41.641,24.000
42.141,24.000
42.641,24.000
43.141,24.000
43.641,25.000
44.141,25.000
44.641,25.000
45.141,25.000
45.641,25.000
46.141,25.000
46.641,25.000
47.141,25.000
47.641,25.000
48.141,25.000
48.641,25.000
49.141,25.000
49.641,25.000
50.141,25.000
50.641,25.000
51.141,25.000
51.641,25.000
52.141,25.000
52.641,25.000
53.141,25.000
53.641,25.000
54.141,25.000
54.641,25.000
55.141,25.000
55.641,25.000
56.141,25.000
56.641,25.000
57.141,25.000
57.641,25.000
58.141,25.000
58.641,25.000
59.141,25.000
59.641,25.000
60.141,26.000
60.641,26.000
61.141,26.000
61.641,26.000
62.141,26.000
62.641,26.000
63.141,26.000
63.641,26.000
64.141,26.000
64.641,26.000
65.141,26.000
65.641,26.000
66.141,26.000
66.641,26.000
67.141,26.000
67.641,26.000
68.141,26.000
68.641,26.000
69.141,26.000
69.641,26.000
70.141,26.000
70.641,27.000
